sex,,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female,female
age_group,,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,5-9,60-64,65-69,70-74,75-79,80-84,85-89,90+,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,5-9,60-64,65-69,70-74,75-79,80-84,85-89,90+
year,province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Ordu,23440,25697,29179,26250,24691,24879,27101,25754,24235,26763,22611,25168,20938,15722,11489,8077,5828,2658,581,22388,24177,27416,25720,23485,24029,26978,25352,23163,25770,21872,23882,22185,17074,13263,10677,7044,4855,1950
2017,Osmaniye,23865,24598,24524,19486,17993,19298,20483,17902,16468,15357,12363,25098,10832,7712,4765,2954,1734,795,253,22519,23362,22660,18585,17991,18750,20132,17849,16112,14781,11992,23446,10741,8127,5626,3917,2456,1468,730
2017,Rize,10580,10977,13221,13190,11740,11643,12277,11888,12475,11881,10141,10548,8455,5842,4327,3024,1904,726,139,9987,10518,12555,12727,11127,11277,11763,11312,11789,10988,9591,10090,8836,6519,5579,4904,3256,2201,1044
2017,Sakarya,37091,36850,41663,38727,37199,37278,41015,36716,32924,29856,26963,36587,22956,16580,10568,6903,4171,1910,531,35589,34915,39029,39280,36263,36765,40090,35853,32002,29768,26790,34425,23274,17230,12265,9298,5960,3510,1420
2017,Samsun,44517,48045,53366,49269,46184,45701,49798,45807,41923,43465,38105,46513,33507,24671,16902,11263,6838,3032,618,42353,45361,52173,50472,44626,45720,51626,46704,42736,45133,37950,44341,34585,26754,19764,15089,9596,6244,2239
2017,Siirt,20122,19734,20026,19226,14687,10972,10025,7388,6240,5497,3787,19031,3391,2365,1586,1103,784,347,91,19097,18876,18803,16417,13145,9954,9894,6965,5476,5071,3703,18292,3592,2942,2137,1583,931,677,437
2017,Sinop,5857,6309,7071,7285,7026,6882,6965,6270,5800,6648,6705,6137,6993,6110,4247,3258,2159,1012,337,5526,6009,7147,7078,6442,6359,6647,6079,5878,6792,6965,5884,7006,6237,4983,4302,2769,1610,643
2017,Sivas,22360,23763,26614,28766,22846,22190,22339,19572,18043,17648,15806,22960,15043,12083,8763,6232,3767,1921,404,21226,22561,26504,27793,22109,21066,21439,19401,17855,17465,16000,21750,14886,13278,10309,7745,4559,3067,1168
2017,Tekirdağ,38651,35828,36174,40205,43313,44808,48328,40660,35265,30943,26716,37149,21931,15113,9241,6086,3774,1833,478,36708,33422,32155,34176,38931,42084,44082,37079,32488,29630,26304,35008,22366,16304,10762,7934,5528,3040,966
2017,Tokat,19329,22415,26002,24697,20079,19641,20964,19785,18615,19000,17287,21058,16193,12645,9274,6695,3998,1519,323,18269,21554,24736,23874,19188,19780,20949,19933,18106,19270,17630,19859,17226,14483,11372,7671,4971,2747,949
2017,Trabzon,26313,26601,31559,31427,28297,28672,29504,27067,25439,25652,23151,27032,20158,14321,9168,6927,4693,2241,491,25197,25692,31044,32193,27146,27711,28640,26443,24577,26107,22541,25829,21402,15442,12268,10225,6688,5681,2787
2017,Tunceli,2439,1800,2020,8538,5192,3692,3492,2986,2585,2300,2053,1927,1989,1477,1026,804,895,436,130,2251,1631,1998,3178,3148,2844,2770,2315,2271,2226,2106,1826,2124,1714,1345,1009,875,697,389
2017,Uşak,11998,12236,14427,14464,12478,13877,14460,13322,12494,11695,10726,12063,9259,6739,4543,3525,2276,1032,284,11074,11428,14069,14783,12182,13331,14208,13198,12028,11890,10951,11207,9686,7338,5698,4606,3234,1671,491
2017,Van,69547,64408,65285,55843,50796,41381,37753,27714,22106,21166,13963,64947,10845,7351,4763,3221,1745,713,277,66429,61871,62310,54061,48951,37542,36436,25717,19220,18827,13927,62430,12410,8794,5855,3962,2191,1395,739
2017,Yalova,8587,8528,9570,9632,9167,9198,9609,9046,8498,7851,7727,8568,6597,4985,3405,2394,1407,627,173,8273,7920,8523,9006,8723,8938,9956,9253,8664,8149,7719,8240,6946,5235,3908,2794,1867,1110,410
2017,Yozgat,14267,16636,18608,16135,15085,14564,14549,13174,12529,12939,11410,15545,10743,8631,6023,4050,2364,1305,284,13665,15880,18176,16099,14345,13666,13775,13010,12083,13274,11239,14651,11023,9726,7663,5412,3376,2083,663
2017,Zonguldak,16711,19795,21813,19942,19295,22236,24872,22623,20338,19367,19877,19533,17761,12856,7665,4980,3159,1388,283,16117,18814,21501,20353,18982,21640,24131,22425,20842,21377,21093,18388,18727,13572,9049,7080,4636,2748,923
2017,Çanakkale,14466,14297,17255,27445,19097,18595,20461,19185,18333,18406,17699,14369,15781,12975,8486,6056,3892,1786,576,13526,13549,17368,19330,16021,17595,19755,18376,18188,18363,17941,13912,16239,13385,10000,7967,5433,3156,1153
2017,Çankırı,5660,5798,6706,8307,6902,6338,6338,5683,5614,5943,5721,5946,5622,4329,3370,2615,1629,675,231,5494,5614,6681,7665,5796,5670,5886,5590,5431,6022,5612,5559,5885,4951,3848,3353,2089,1115,386
2017,Çorum,17455,18751,20457,17952,16769,17712,19554,17987,16823,17039,15015,18415,14286,11666,8930,6356,4039,1934,465,16467,17774,19811,17940,16599,17492,19480,18034,16329,16811,15797,17356,15417,13601,10472,8064,5144,3071,1158
2017,İstanbul,595555,545785,571017,585796,644630,688645,719284,615044,522234,442422,346440,567008,263109,176777,110176,68698,41260,19244,6367,564537,514709,534535,587131,642682,678364,705934,603237,504084,434991,345236,536845,280112,202308,137977,100300,66533,41191,19034
2017,İzmir,141282,134743,144400,160971,164830,171934,185188,167985,150099,140418,127403,139015,107144,79177,53215,33572,20044,9193,2935,134382,127106,134673,149553,157347,168363,184884,168336,152500,142736,129068,131962,112430,87918,62404,45048,31617,18158,7644
2017,Şanlıurfa,152704,120017,110143,84158,82046,67850,60004,46316,36362,33667,22604,134072,17891,12858,8259,5545,2971,1396,436,144719,114067,104883,87810,81573,66021,59726,45820,34678,32212,24980,128528,18000,14980,10617,7932,5024,3081,1803
2017,Şırnak,33691,32478,30343,37011,27753,17164,15030,9619,7710,6726,4322,31891,3688,2360,1675,1282,695,289,104,32012,30758,29149,23420,21705,15079,15338,10436,7565,6255,3959,30243,3970,3188,2172,1498,1135,873,650
2018,Adana,96048,95457,91990,80062,79326,82966,89395,80171,71664,63970,56262,95961,46121,33747,20441,12107,6545,3654,924,91794,90775,86711,80617,80578,84052,88986,79931,72615,63809,57464,91203,47310,36409,25034,16748,10415,6232,2631
2018,Adıyaman,32473,30346,30310,25557,23911,23760,23287,19710,17478,14972,11916,31036,9532,7800,5208,3680,2307,1425,290,30516,29175,28840,25922,22923,22610,22503,19438,16971,13215,11902,29255,9712,8964,6915,4598,3065,1781,1210
2018,Afyonkarahisar,27109,28164,29717,27524,25183,26286,27491,23736,22815,21548,20980,27656,16941,13357,8886,6130,3945,2244,440,25835,26791,28733,29254,24694,25710,26412,23971,23229,21298,21559,26109,17911,14714,11144,8392,5503,3202,955
2018,Aksaray,17404,18119,18078,16419,15270,15648,16071,14040,12390,11037,8991,17756,7476,6482,4388,2638,1611,778,196,16612,16920,17525,17893,14662,15019,15358,13899,12701,11006,9783,17102,8156,7303,5541,3705,2477,1194,524
2018,Amasya,10168,11269,12483,13721,13679,12072,12071,11046,10617,10851,10527,10897,9245,7445,5797,3713,2616,1438,265,9318,10486,12176,11643,10352,11172,11943,11128,10947,11031,11239,10226,9481,8192,7068,5009,3446,2081,650
2018,Ankara,198806,200061,202927,221383,218259,224007,230987,210733,191670,170587,147517,199948,115231,80549,51713,32541,18133,10791,3057,188869,189026,193930,210757,218672,228891,237539,215755,198489,174371,151696,189707,120343,89822,64875,45382,29942,18882,8137
2018,Antalya,90427,91019,87624,84474,88138,98123,108054,100372,92148,79192,66794,92012,51565,36675,24282,16051,8755,5102,1279,85581,85715,80128,83124,89230,98990,106556,98012,89840,75858,66007,86458,52256,38532,27175,18859,11458,7625,2866
2018,Ardahan,3436,3816,4174,5260,4012,3632,3725,3447,3114,2772,2567,3565,2418,1890,1628,1050,618,364,105,3361,3651,3797,4119,3474,2995,3062,2811,2706,2511,2453,3340,2276,2031,1875,1394,734,546,178
2018,Artvin,4803,4901,5905,7173,6107,6189,6130,5778,6142,6178,6006,4724,5548,4198,2923,2284,1413,1057,256,4684,4704,5705,6410,5795,5451,5436,5285,5949,5762,5594,4588,5747,4518,3753,3060,1734,1518,602
2018,Aydın,35841,36513,37665,38283,37451,38542,41583,38903,37477,36683,36407,35637,32025,24147,16763,10833,6906,3515,918,33904,34422,36182,38477,36066,37438,41119,39031,37424,36263,36726,33808,32971,25485,19668,13835,10138,6324,2373
2018,Ağrı,34434,30840,32423,30727,25265,18938,17557,12738,11753,9347,7732,32642,6039,3990,3035,1741,1044,538,140,33040,29293,30687,24428,22073,15976,15987,11401,9884,7854,7093,31021,6385,5014,3550,2372,1403,859,414
2018,Balıkesir,34157,36932,40383,44201,40716,41225,45304,44383,43873,43123,42169,35448,38406,30223,22448,15108,8881,4500,1258,32351,35034,36747,38514,36550,39638,44265,44224,44316,44563,44827,33513,40090,32751,25333,18782,12490,7211,2638
2018,Bartın,5468,6063,7028,7541,6800,7081,7688,7266,6727,6361,6498,5745,6128,4998,3295,2074,1173,787,192,5095,5560,7159,7673,6083,6478,7409,7047,6954,6796,6973,5463,6494,5228,3764,2658,1649,1211,392
2018,Batman,35953,34945,34545,28083,27295,21560,20819,16058,13303,10450,7612,34525,5678,4062,2610,1906,1134,679,196,34638,33236,33200,27994,27144,21027,21039,15497,12432,9576,7202,33154,5886,5286,3865,2767,1728,1210,809
2018,Bayburt,2843,2910,3824,5018,3252,2998,2661,2475,2345,2245,1939,2852,1820,1400,1110,833,437,340,75,2887,2797,3812,4874,2910,2723,2420,2200,2386,2157,1972,2765,1906,1506,1248,1037,591,482,224
2018,Bilecik,7141,7186,7796,14334,9281,9234,9245,8127,7602,7080,6639,6999,5663,3859,2476,2031,1327,724,179,6790,6714,7427,8357,7356,7835,8194,7351,7213,6712,6472,6892,5419,4157,3287,2862,1863,1230,394
2018,Bingöl,13756,12436,12746,15460,14126,11660,10775,8494,7599,6343,5091,12473,4161,3052,2151,1476,978,568,179,12944,12090,12378,13231,12608,10762,10364,8392,7294,5951,4849,12004,4461,3542,2658,1875,1146,733,399
2018,Bitlis,20818,19235,19700,18739,18123,13243,11699,8929,8353,6793,5526,19211,4169,2887,1942,1330,706,436,131,19392,18051,18659,16380,15221,11309,10566,7970,7154,5519,4738,18111,4425,3547,2584,1705,932,676,487
2018,Bolu,9162,9776,11586,14081,11518,11112,11981,11054,10318,9221,8874,9644,8185,6558,4534,3374,2030,1297,406,8737,9123,11928,14908,10294,10296,11549,10700,10338,9437,9350,9106,8586,7248,5486,4462,2789,2054,708
2018,Burdur,7575,8346,10136,12973,10117,8832,9322,9214,8977,8783,8606,7993,7550,5804,4261,2911,2205,1288,347,7215,7883,10102,11399,8298,8146,8827,8846,8870,8640,8934,7322,8232,6554,5470,4064,3126,2007,751
2018,Bursa,113274,110930,107893,103392,111892,121702,131368,117345,106638,94239,82000,112373,67131,48531,30760,19945,11575,5710,1521,107538,104853,98440,104103,111636,120628,129448,114924,104887,92853,82823,105589,69396,52920,38245,26991,17379,10042,3607
2018,Denizli,34905,36792,37956,37359,35683,38421,43146,40350,36751,33773,29661,34965,24331,18490,12500,8109,5328,2879,710,33371,34891,36345,37979,34679,38036,42682,39316,35543,33041,30300,32905,24905,20151,15814,10986,7992,5079,1658
2018,Diyarbakır,107320,92817,90098,80755,79044,67486,62238,48671,40699,32434,24498,96825,17895,13367,8903,6293,3561,1978,586,101422,88625,85911,75589,77198,65396,61891,48034,39247,30920,24640,92321,18108,15930,12029,8374,5557,3871,1865
2018,Düzce,13917,14042,15585,15609,15008,14328,15611,14623,13078,11848,10976,13618,9349,6466,4413,2784,1599,970,227,13131,13613,14865,16664,14423,13981,15067,13598,12986,11423,11100,13025,9417,6940,5113,3786,2405,1630,626
2018,Edirne,10434,10807,12777,22265,15191,14596,15046,14709,13749,14605,15028,10596,13833,10452,6499,4107,2839,1442,415,9961,10316,13170,15931,12697,12993,13996,13975,13569,14769,15344,9919,13826,10628,7726,5424,4422,2614,858
2018,Elazığ,22729,23665,25501,27906,21702,22141,22333,19834,18757,16963,14761,22993,12660,8973,6139,4554,2982,1653,395,21318,22228,23919,24951,21444,22201,23070,21042,20050,17330,15680,21605,13246,9930,7779,5696,3726,2468,1314
2018,Erzincan,7883,7620,9219,14953,9873,8380,8347,7690,7222,6725,6128,7731,5832,4632,3267,2239,1471,905,231,7349,7212,9283,11461,8744,7986,7853,7064,6838,6551,6170,7534,5829,4738,3976,3119,1818,1425,736
2018,Erzurum,34745,33717,37682,38002,30405,27773,26541,23208,21494,18555,15631,33436,13283,10178,7874,5283,3164,2020,444,33101,32445,37901,39155,29433,27155,26371,22127,20952,17613,16299,31576,14413,11306,9777,6968,3846,2885,1090
2018,Eskişehir,26968,27019,30361,38646,33441,33929,34794,32151,30554,28359,26858,27005,21597,16450,11192,7435,4429,2298,626,25379,25858,28052,35388,31628,32157,34598,33031,31342,29658,27761,25271,22709,18246,14064,10199,6691,3758,1285
2018,Gaziantep,118273,107120,96575,81220,78148,80601,77343,65455,53690,43976,34870,113139,25605,19651,13186,8011,4104,2190,559,113369,102917,91039,83761,78876,77821,73390,61355,51068,41434,34882,108340,25867,21297,15776,10950,6943,3771,1991
2018,Giresun,12073,13671,16473,17335,14931,14397,15305,14834,14684,16373,16779,12868,15904,10937,6883,5438,4076,2544,562,11289,13095,15979,17673,13793,13463,14647,13946,14494,15581,16044,12145,15641,11285,9083,7573,5807,4311,1996
2018,Gümüşhane,5073,5124,6802,9291,7089,6316,5714,5168,4889,5049,4657,4886,4157,2951,1890,1556,1034,682,140,4783,4854,6668,9755,6620,5145,4829,4480,4616,4619,4335,4687,4169,3130,2554,2043,1339,1053,601
2018,Hakkari,13744,15308,15593,28253,22977,11386,10270,7009,5386,4130,3393,13574,2217,1513,988,709,372,196,89,13179,14715,15111,13884,13487,9420,9918,6635,4636,3973,3368,12991,2616,2024,1306,782,569,435,314
2018,Hatay,78715,76789,70767,60834,54113,57876,60926,54953,50050,45823,38523,77713,29996,21174,13296,7313,6563,3249,811,74272,73489,66427,57589,55383,58791,61543,54651,50290,44364,38494,73326,30655,22110,15542,9303,7794,4553,1796
2018,Isparta,13541,14769,18131,22028,15135,15080,15888,15235,14175,13229,13096,13969,11335,9212,5968,4102,2531,1838,419,12578,13884,18083,20850,13685,14414,15775,15041,14525,13524,13822,13188,12337,9960,7439,5343,3639,2766,878
2018,Iğdır,10480,9632,10366,10635,8746,7451,7126,5788,5120,4137,3637,10380,3032,2170,1610,820,606,344,91,10011,9019,9599,8521,7622,6824,6444,5248,4610,3958,3568,9686,3155,2538,1774,1043,814,560,291
2018,Kahramanmaraş,54698,57023,54393,42300,39326,42975,45026,38848,34221,28608,24908,56329,20206,15186,11352,7709,3972,2629,701,51739,53610,50541,42887,40509,42230,42786,36561,33065,26882,23125,53551,19386,15812,12195,8882,5697,3194,1789
2018,Karabük,6712,7495,10498,14339,8997,8277,8596,8428,8382,7743,7384,6905,6699,5398,3744,2517,1433,879,170,6150,7009,9763,13012,7443,7553,8353,8462,8447,8073,7835,6710,7031,5777,4451,3334,2089,1435,491
2018,Karaman,9510,9822,10361,10176,9166,9684,9654,8533,8368,7413,6349,9595,5346,4221,2972,2200,1450,917,255,9083,9310,10727,10782,8547,8925,8864,8369,8104,7486,6515,9000,5668,4658,3689,2643,1905,1218,428
2018,Kars,13516,13414,14079,16939,12629,10422,10024,8833,7964,6868,5941,13634,4904,3403,3147,1739,1078,774,202,12731,12902,13548,13507,11222,9260,9527,7684,7009,6153,5733,12908,4822,3800,3523,2267,1422,988,362
2018,Kastamonu,10122,11444,13442,15924,13326,12559,13354,12120,11290,11937,13169,10656,12920,10575,7558,5572,2980,2051,432,9417,10819,12459,14150,11403,12113,12803,11682,11601,11870,13462,10121,13462,11473,9160,7519,4172,3184,1072
2018,Kayseri,56391,60298,57778,54736,49251,53494,56912,50699,44805,39397,33954,58803,28153,20846,13811,8912,4734,3102,582,53913,57451,54456,54071,49679,53558,55392,48782,44094,38547,34345,55155,28106,21982,17605,11989,7571,4630,1696
2018,Kilis,7505,6869,6479,7508,6251,5324,4712,4104,3931,3438,2952,6720,2169,1759,1279,880,529,336,96,7073,6330,6701,6845,5078,4617,4523,3901,3590,3362,2855,6292,2176,1997,1643,1173,788,500,256
2018,Kocaeli,80826,74021,73362,71501,77189,83485,88814,77149,64593,54377,45172,76208,36201,25168,16280,9776,5514,2955,735,76405,69676,66874,70583,78407,82098,85511,71740,62077,52497,45161,71999,37132,26788,18831,12619,7814,4894,1959
2018,Konya,91075,92901,95666,89518,79259,82240,82891,73394,67563,61481,54657,90416,44869,34497,23550,14880,9160,5146,1278,86254,88631,91913,94277,78018,80573,81835,73270,69321,62893,57257,85663,48323,39282,29847,20330,12875,7706,2900
2018,Kütahya,16977,18577,20681,22376,20540,20718,22064,20685,19142,18306,18584,17598,15795,12499,8253,5937,3389,2053,501,16276,17591,20171,23103,20983,20584,21531,20570,19920,19081,19711,16909,16404,13793,10361,7752,4869,2828,829
2018,Kırklareli,9719,9696,11215,17879,14478,13629,14591,13721,12838,12646,12475,9362,11596,8452,5461,3461,2300,1302,360,9080,9057,11085,13093,11379,11727,13470,12856,12227,12370,12452,8789,11694,8723,6381,4639,3694,2185,778
2018,Kırıkkale,8972,9899,12389,12727,10239,9916,10127,9276,9682,10103,8970,9141,7333,5717,3930,2518,1293,876,197,8378,9529,12274,13073,9272,9346,9636,9212,9711,9448,8795,8578,7509,6513,4889,3393,2094,1189,458
2018,Kırşehir,7948,8528,9572,10393,8863,8627,8818,7973,7828,8178,7348,8101,6409,4636,3068,1906,1153,733,196,7751,8191,9680,10595,7878,8000,8102,7915,7733,7880,7587,7804,6731,5190,4158,2956,1862,1119,458
2018,Malatya,30495,32867,33832,32501,27241,28885,30571,28106,25382,22861,20424,31746,17260,12864,9022,6351,3756,2227,486,28742,31561,32466,31762,27733,29230,31368,28272,25675,22113,19834,30467,16673,14037,11308,8345,5564,3214,1795
2018,Manisa,49523,50918,50804,56857,51671,54127,57659,52797,48824,46772,44325,50217,36835,27322,18139,11624,7160,3748,1015,47056,47972,46930,48245,49043,52122,55706,50982,48701,46277,44154,47067,37723,29769,22165,15544,11096,6403,2351
2018,Mardin,51301,46429,45107,39175,37054,30760,27248,21315,18682,14642,10796,47397,8192,6214,4602,3635,2365,1568,518,48692,44897,43555,37351,36003,29683,27015,21881,18644,13708,11073,45192,8799,7926,6158,4642,3294,2320,1362
2018,Mersin,72794,73750,72591,64880,63246,66102,70241,66293,62137,57223,49549,73582,40215,28909,19639,12293,7117,3936,1023,68558,70062,67564,64896,63867,66259,71530,67047,63166,57113,50283,69809,41208,31027,23050,15437,9840,5809,2423
2018,Muğla,29470,30835,30396,35076,33258,36546,41399,40119,37493,34930,31668,30930,26530,20032,14248,9792,5938,3488,992,27688,28762,27698,30466,30934,35263,39423,37635,35118,33260,30503,28940,26144,20667,15304,11396,7640,5309,2197
2018,Muş,25080,24132,24546,19211,18574,14286,13045,10058,8884,7536,6058,23825,4900,3323,2301,1361,719,444,148,24137,23040,23304,18534,17292,13073,12220,9419,7743,6127,5511,22855,5015,4147,2799,1963,1101,805,476
2018,Nevşehir,10575,11296,11723,11644,9963,10866,11222,10362,9658,9120,8317,10828,6924,5676,4029,2555,1538,932,210,10005,10703,11546,12496,9938,10794,11056,9814,9638,9323,8597,10240,7354,6253,5258,3613,2398,1338,537
2018,Niğde,14342,15389,16533,16204,12858,13051,13687,12286,11735,10547,9205,14735,7118,5806,4140,2752,1581,917,223,13677,14451,16009,16200,12066,11915,12849,11661,11500,10348,9384,14026,7573,6421,5248,3889,2466,1319,596
2018,Ordu,23829,26640,28740,27078,25887,25370,28136,27034,26538,27425,25401,25325,22167,17254,12068,8313,5146,3484,712,22659,25014,27083,26987,24417,24350,27614,26067,26100,25934,24620,23916,23277,17914,14327,10720,7021,5085,2280
2018,Osmaniye,23542,25389,23820,20170,18015,19126,20575,18038,17305,15334,13474,24935,10900,8192,5111,3041,1607,1035,266,22191,23855,22212,18646,18139,18723,20154,17968,17404,14643,12969,23443,10704,8462,6146,4035,2463,1600,783
2018,Rize,10807,11309,12955,13627,12356,12208,12655,12605,13257,13000,11482,10774,9559,6677,4660,3121,1916,1001,161,10131,10685,12701,13411,11700,11537,11966,11673,12692,11924,10838,10314,9733,7094,6070,5040,3375,2421,1173
2018,Sakarya,38277,37679,41127,38993,37232,37605,40994,37858,34025,30710,27903,36937,23778,17314,11370,6936,4050,2275,582,36500,35646,38627,39960,37110,37188,40403,36712,33806,30292,27979,34872,24137,17978,13116,9411,5989,3816,1513
2018,Samsun,44813,48821,52483,50142,47479,47078,49564,46944,43920,43276,40688,46692,34089,26071,17601,11567,6348,3824,686,42511,46273,50789,50375,45604,46435,51110,47349,45593,44203,41193,44531,34795,27760,20913,15368,9433,6850,2545
2018,Siirt,20158,19625,19577,20383,16623,11857,10104,7567,6807,5461,4234,18857,3435,2458,1675,1121,710,434,103,19168,18794,18611,16819,13877,10585,9772,7101,5986,5066,4034,18099,3466,3068,2286,1643,955,677,474
2018,Sinop,6088,6537,7257,7548,7500,7238,7322,6666,6378,7043,7622,6273,7392,6627,4793,3392,1931,1333,356,5688,6249,7303,7683,6747,6632,6978,6272,6620,7081,7973,6030,7388,6652,5468,4364,2777,1804,728
