year,province,name,count,rank,total_count
2023,Bursa,Koç,9199,29,3214571
2023,Bursa,Şimşek,8861,30,3214571
2023,Çanakkale,Yılmaz,8776,1,570499
2023,Çanakkale,Kaya,5290,2,570499
2023,Çanakkale,Şahin,5092,3,570499
2023,Çanakkale,Çetin,4595,4,570499
2023,Çanakkale,Arslan,4547,5,570499
2023,Çanakkale,Demir,4292,6,570499
2023,Çanakkale,Öztürk,4078,7,570499
2023,Çanakkale,Yıldız,3852,8,570499
2023,Çanakkale,Özdemir,3843,9,570499
2023,Çanakkale,Özkan,3798,10,570499
2023,Çanakkale,Çelik,3552,11,570499
2023,Çanakkale,Aydın,3378,12,570499
2023,Çanakkale,Yıldırım,3082,13,570499
2023,Çanakkale,Şen,2878,14,570499
2023,Çanakkale,Kurt,2875,15,570499
2023,Çanakkale,Can,2846,16,570499
2023,Çanakkale,Doğan,2843,17,570499
2023,Çanakkale,Özcan,2696,18,570499
2023,Çanakkale,Çakır,2527,19,570499
2023,Çanakkale,Acar,2385,20,570499
2023,Çanakkale,Avcı,2210,21,570499
2023,Çanakkale,Güler,2197,22,570499
2023,Çanakkale,Yavaş,2088,23,570499
2023,Çanakkale,Yavuz,1984,24,570499
2023,Çanakkale,Koç,1958,25,570499
2023,Çanakkale,Uysal,1904,26,570499
2023,Çanakkale,Bozkurt,1881,27,570499
2023,Çanakkale,Kılıç,1858,28,570499
2023,Çanakkale,Ceylan,1795,29,570499
2023,Çanakkale,Keskin,1753,30,570499
2023,Çankırı,Yılmaz,2646,1,205501
2023,Çankırı,Şahin,2034,2,205501
2023,Çankırı,Çelik,1978,3,205501
2023,Çankırı,Kaya,1929,4,205501
2023,Çankırı,Özdemir,1764,5,205501
2023,Çankırı,Öztürk,1743,6,205501
2023,Çankırı,Demir,1467,7,205501
2023,Çankırı,Yıldırım,1420,8,205501
2023,Çankırı,Arslan,1333,9,205501
2023,Çankırı,Kara,1325,10,205501
2023,Çankırı,Yıldız,1317,11,205501
2023,Çankırı,Doğan,1269,12,205501
2023,Çankırı,Erdoğan,1031,13,205501
2023,Çankırı,Aslan,961,14,205501
2023,Çankırı,Ünal,900,15,205501
2023,Çankırı,Özkan,897,16,205501
2023,Çankırı,Karakaya,885,17,205501
2023,Çankırı,Koç,880,18,205501
2023,Çankırı,Gümüş,810,19,205501
2023,Çankırı,Çağlar,805,20,205501
2023,Çankırı,Aktaş,789,21,205501
2023,Çankırı,Kılıç,771,22,205501
2023,Çankırı,Uysal,759,23,205501
2023,Çankırı,Çakır,740,24,205501
2023,Çankırı,Aydın,740,24,205501
2023,Çankırı,Demirci,712,25,205501
2023,Çankırı,Şentürk,697,26,205501
2023,Çankırı,Karaca,695,27,205501
2023,Çankırı,Yalçın,690,28,205501
2023,Çankırı,Gökmen,647,29,205501
2023,Çankırı,Ceylan,638,30,205501
2023,Çorum,Şahin,7802,1,528351
2023,Çorum,Yılmaz,5881,2,528351
2023,Çorum,Kaya,5163,3,528351
2023,Çorum,Yıldırım,4621,4,528351
2023,Çorum,Arslan,4257,5,528351
2023,Çorum,Demir,4080,6,528351
2023,Çorum,Özdemir,3663,7,528351
2023,Çorum,Çelik,3075,8,528351
2023,Çorum,Kılıç,2859,9,528351
2023,Çorum,Doğan,2688,10,528351
2023,Çorum,Uysal,2605,11,528351
2023,Çorum,Yıldız,2537,12,528351
2023,Çorum,Çetin,2394,13,528351
2023,Çorum,Öztürk,2289,14,528351
2023,Çorum,Bolat,2280,15,528351
2023,Çorum,Koçak,2102,16,528351
2023,Çorum,Aydın,2040,17,528351
2023,Çorum,Kara,2014,18,528351
2023,Çorum,Şimşek,1963,19,528351
2023,Çorum,Eker,1933,20,528351
2023,Çorum,İpek,1833,21,528351
2023,Çorum,Köse,1718,22,528351
2023,Çorum,Ceylan,1704,23,528351
2023,Çorum,Şen,1625,24,528351
2023,Çorum,Yalçın,1600,25,528351
2023,Çorum,Karaca,1559,26,528351
2023,Çorum,Ünal,1531,27,528351
2023,Çorum,Aslan,1527,28,528351
2023,Çorum,Güler,1510,29,528351
2023,Çorum,Sarı,1497,30,528351
2023,Denizli,Yılmaz,12626,1,1059082
2023,Denizli,Yıldırım,8282,2,1059082
2023,Denizli,Kaya,7469,3,1059082
2023,Denizli,Demir,7140,4,1059082
2023,Denizli,Çelik,6951,5,1059082
2023,Denizli,Özdemir,6663,6,1059082
2023,Denizli,Çetin,6264,7,1059082
2023,Denizli,Öztürk,5870,8,1059082
2023,Denizli,Arslan,5741,9,1059082
2023,Denizli,Şahin,5482,10,1059082
2023,Denizli,Yıldız,5307,11,1059082
2023,Denizli,Acar,4995,12,1059082
2023,Denizli,Aydın,4855,13,1059082
2023,Denizli,Özcan,4179,14,1059082
2023,Denizli,Doğan,3715,15,1059082
2023,Denizli,Özkan,3683,16,1059082
2023,Denizli,Çoban,3619,17,1059082
2023,Denizli,Kılıç,3432,18,1059082
2023,Denizli,Güngör,3265,19,1059082
2023,Denizli,Tekin,3210,20,1059082
2023,Denizli,Erdoğan,3090,21,1059082
2023,Denizli,Çakır,3077,22,1059082
2023,Denizli,Can,3013,23,1059082
2023,Denizli,Uysal,2955,24,1059082
2023,Denizli,Kara,2949,25,1059082
2023,Denizli,Şimşek,2940,26,1059082
2023,Denizli,Sarı,2919,27,1059082
2023,Denizli,Akyol,2817,28,1059082
2023,Denizli,Aksoy,2793,29,1059082
2023,Denizli,Kurt,2722,30,1059082
2023,Diyarbakır,Kaya,34156,1,1818133
2023,Diyarbakır,Demir,24369,2,1818133
2023,Diyarbakır,Çelik,24042,3,1818133
2023,Diyarbakır,Aslan,21343,4,1818133
2023,Diyarbakır,Yıldız,20971,5,1818133
2023,Diyarbakır,Yılmaz,17012,6,1818133
2023,Diyarbakır,Yıldırım,14050,7,1818133
2023,Diyarbakır,Arslan,13402,8,1818133
2023,Diyarbakır,Kılıç,13292,9,1818133
2023,Diyarbakır,Aydın,13235,10,1818133
2023,Diyarbakır,Çiçek,12154,11,1818133
2023,Diyarbakır,Baran,10575,12,1818133
2023,Diyarbakır,Polat,10111,13,1818133
2023,Diyarbakır,Doğan,9589,14,1818133
2023,Diyarbakır,Kaplan,9234,15,1818133
2023,Diyarbakır,Kurt,8964,16,1818133
2023,Diyarbakır,Güneş,8590,17,1818133
2023,Diyarbakır,Can,8224,18,1818133
2023,Diyarbakır,Taş,8152,19,1818133
2023,Diyarbakır,Tekin,8114,20,1818133
2023,Diyarbakır,Güzel,7937,21,1818133
2023,Diyarbakır,Yaşar,7439,22,1818133
2023,Diyarbakır,Çetin,7373,23,1818133
2023,Diyarbakır,Ateş,6919,24,1818133
2023,Diyarbakır,Fidan,6855,25,1818133
2023,Diyarbakır,Özdemir,6791,26,1818133
2023,Diyarbakır,Şimşek,6759,27,1818133
2023,Diyarbakır,Şahin,6438,28,1818133
2023,Diyarbakır,Turan,6400,29,1818133
2023,Diyarbakır,Ekinci,6358,30,1818133
2023,Düzce,Yılmaz,7896,1,409865
2023,Düzce,Şahin,5028,2,409865
2023,Düzce,Aydın,4626,3,409865
2023,Düzce,Öztürk,4115,4,409865
2023,Düzce,Arslan,3788,5,409865
2023,Düzce,Yıldız,3618,6,409865
2023,Düzce,Yıldırım,3435,7,409865
2023,Düzce,Demir,3404,8,409865
2023,Düzce,Çelik,3230,9,409865
2023,Düzce,Özdemir,3086,10,409865
2023,Düzce,Kaya,2754,11,409865
2023,Düzce,Çakır,2659,12,409865
2023,Düzce,Kurt,2535,13,409865
2023,Düzce,Acar,2136,14,409865
2023,Düzce,Kılıç,2113,15,409865
2023,Düzce,Yavuz,2106,16,409865
2023,Düzce,Koç,1944,17,409865
2023,Düzce,Kara,1932,18,409865
2023,Düzce,Şen,1718,19,409865
2023,Düzce,İlhan,1691,20,409865
2023,Düzce,Yüksel,1679,21,409865
2023,Düzce,Keskin,1664,22,409865
2023,Düzce,Çalışkan,1623,23,409865
2023,Düzce,Baş,1611,24,409865
2023,Düzce,Güler,1571,25,409865
2023,Düzce,Çetin,1512,26,409865
2023,Düzce,Özcan,1455,27,409865
2023,Düzce,Keleş,1431,28,409865
2023,Düzce,Yalçın,1429,29,409865
2023,Düzce,Ceylan,1396,30,409865
2023,Edirne,Yılmaz,4410,1,419913
2023,Edirne,Çelik,3019,2,419913
2023,Edirne,Demir,2660,3,419913
2023,Edirne,Kaya,2415,4,419913
2023,Edirne,Öztürk,2368,5,419913
2023,Edirne,Yıldız,2290,6,419913
2023,Edirne,Şahin,2173,7,419913
2023,Edirne,Özdemir,2097,8,419913
2023,Edirne,Çetin,2088,9,419913
2023,Edirne,Aydın,1954,10,419913
2023,Edirne,Yıldırım,1874,11,419913
2023,Edirne,Özkan,1791,12,419913
2023,Edirne,Kılıç,1745,13,419913
2023,Edirne,Çakır,1727,14,419913
2023,Edirne,Kurt,1596,15,419913
2023,Edirne,Engin,1404,16,419913
2023,Edirne,Özcan,1387,17,419913
2023,Edirne,Meriç,1317,18,419913
2023,Edirne,Koç,1300,19,419913
2023,Edirne,Arslan,1246,20,419913
2023,Edirne,Yavuz,1245,21,419913
2023,Edirne,Şen,1231,22,419913
2023,Edirne,Can,1230,23,419913
2023,Edirne,Güler,1211,24,419913
2023,Edirne,Kara,1199,25,419913
2023,Edirne,Doğan,1141,26,419913
2023,Edirne,Keskin,1130,27,419913
2023,Edirne,Bulut,1118,28,419913
2023,Edirne,Tuna,1097,29,419913
2023,Edirne,Korkmaz,1058,30,419913
2023,Elazığ,Yıldırım,12379,1,604411
2023,Elazığ,Kaya,10983,2,604411
2023,Elazığ,Yılmaz,9952,3,604411
2023,Elazığ,Çelik,8918,4,604411
2023,Elazığ,Demir,8393,5,604411
2023,Elazığ,Doğan,8033,6,604411
2023,Elazığ,Yıldız,7814,7,604411
2023,Elazığ,Özdemir,6610,8,604411
2023,Elazığ,Aydın,6574,9,604411
2023,Elazığ,Kılıç,5103,10,604411
2023,Elazığ,Polat,4958,11,604411
2023,Elazığ,Bulut,4426,12,604411
2023,Elazığ,Öztürk,3830,13,604411
2023,Elazığ,Arslan,3618,14,604411
2023,Elazığ,Aslan,3563,15,604411
2023,Elazığ,Şahin,3549,16,604411
2023,Elazığ,Gül,3052,17,604411
2023,Elazığ,Çiçek,2916,18,604411
2023,Elazığ,Karabulut,2867,19,604411
2023,Elazığ,Güneş,2775,20,604411
2023,Elazığ,Taş,2642,21,604411
2023,Elazığ,Karataş,2568,22,604411
2023,Elazığ,Şimşek,2419,23,604411
2023,Elazığ,Ataş,2312,24,604411
2023,Elazığ,Can,2299,25,604411
2023,Elazığ,Canpolat,2177,26,604411
2023,Elazığ,Aydemir,2131,27,604411
2023,Elazığ,Koç,2112,28,604411
2023,Elazığ,Ateş,1972,29,604411
2023,Elazığ,Yalçın,1942,30,604411
2023,Erzincan,Yılmaz,3863,1,243399
2023,Erzincan,Demir,3132,2,243399
2023,Erzincan,Kaya,3111,3,243399
2023,Erzincan,Yıldız,2621,4,243399
2023,Erzincan,Yıldırım,2533,5,243399
2023,Erzincan,Doğan,2185,6,243399
2023,Erzincan,Polat,2097,7,243399
2023,Erzincan,Çelik,2031,8,243399
2023,Erzincan,Kılıç,1846,9,243399
2023,Erzincan,Şahin,1794,10,243399
2023,Erzincan,Özdemir,1704,11,243399
2023,Erzincan,Koç,1561,12,243399
2023,Erzincan,Aydın,1530,13,243399
2023,Erzincan,Arslan,1274,14,243399
2023,Erzincan,Şimşek,1230,15,243399
2023,Erzincan,Güneş,1136,16,243399
2023,Erzincan,Gül,1053,17,243399
2023,Erzincan,Öztürk,1033,18,243399
2023,Erzincan,Mutlu,980,19,243399
2023,Erzincan,Can,972,20,243399
2023,Erzincan,Bulut,965,21,243399
2023,Erzincan,Korkmaz,946,22,243399
2023,Erzincan,Yalçın,896,23,243399
2023,Erzincan,Aktaş,892,24,243399
2023,Erzincan,Kurt,887,25,243399
2023,Erzincan,Aksu,851,26,243399
2023,Erzincan,Turan,831,27,243399
2023,Erzincan,Taş,776,28,243399
2023,Erzincan,Erdoğan,743,29,243399
2023,Erzincan,Kara,725,30,243399
2023,Erzincan,Ateş,725,30,243399
2023,Erzurum,Yılmaz,10766,1,749993
2023,Erzurum,Kaya,10558,2,749993
2023,Erzurum,Polat,9611,3,749993
2023,Erzurum,Çelik,9263,4,749993
2023,Erzurum,Yıldırım,9141,5,749993
2023,Erzurum,Demir,8475,6,749993
2023,Erzurum,Aydın,8363,7,749993
2023,Erzurum,Yıldız,7953,8,749993
2023,Erzurum,Özdemir,6183,9,749993
2023,Erzurum,Kılıç,5574,10,749993
2023,Erzurum,Arslan,4927,11,749993
2023,Erzurum,Şahin,4451,12,749993
2023,Erzurum,Doğan,4298,13,749993
2023,Erzurum,Öztürk,4284,14,749993
2023,Erzurum,Aktaş,4016,15,749993
2023,Erzurum,Kara,4006,16,749993
2023,Erzurum,Bingöl,3964,17,749993
2023,Erzurum,Korkmaz,3360,18,749993
2023,Erzurum,Şimşek,3348,19,749993
2023,Erzurum,Aslan,3191,20,749993
2023,Erzurum,Koçak,3173,21,749993
2023,Erzurum,Kurt,3165,22,749993
2023,Erzurum,Yavuz,3111,23,749993
2023,Erzurum,Turan,3045,24,749993
2023,Erzurum,Karataş,2930,25,749993
2023,Erzurum,Güler,2605,26,749993
2023,Erzurum,Coşkun,2580,27,749993
2023,Erzurum,Güneş,2493,28,749993
2023,Erzurum,Aras,2480,29,749993
2023,Erzurum,Koç,2330,30,749993
2023,Eskişehir,Yılmaz,12116,1,915418
2023,Eskişehir,Kaya,8423,2,915418
2023,Eskişehir,Demir,7487,3,915418
2023,Eskişehir,Çelik,7291,4,915418
2023,Eskişehir,Yıldırım,7018,5,915418
2023,Eskişehir,Yıldız,6978,6,915418
2023,Eskişehir,Öztürk,6249,7,915418
2023,Eskişehir,Özdemir,5954,8,915418
2023,Eskişehir,Şahin,5546,9,915418
2023,Eskişehir,Çetin,4932,10,915418
2023,Eskişehir,Aydın,4690,11,915418
2023,Eskişehir,Özkan,4386,12,915418
2023,Eskişehir,Doğan,4253,13,915418
2023,Eskişehir,Özcan,4167,14,915418
2023,Eskişehir,Arslan,3961,15,915418
2023,Eskişehir,Kara,3528,16,915418
2023,Eskişehir,Şen,3527,17,915418
2023,Eskişehir,Kılıç,3463,18,915418
2023,Eskişehir,Çakır,3288,19,915418
2023,Eskişehir,Can,3164,20,915418
2023,Eskişehir,Ünal,3141,21,915418
2023,Eskişehir,Yavuz,2873,22,915418
2023,Eskişehir,Kurt,2778,23,915418
2023,Eskişehir,Erdoğan,2719,24,915418
2023,Eskişehir,Yüksel,2648,25,915418
2023,Eskişehir,Yalçın,2627,26,915418
2023,Eskişehir,Aktaş,2590,27,915418
2023,Eskişehir,Güler,2557,28,915418
2023,Eskişehir,Turan,2556,29,915418
2023,Eskişehir,Sarı,2521,30,915418
2023,Gaziantep,Yılmaz,43585,1,2164134
2023,Gaziantep,Kaya,37374,2,2164134
2023,Gaziantep,Demir,35797,3,2164134
2023,Gaziantep,Yıldırım,28975,4,2164134
2023,Gaziantep,Aslan,28189,5,2164134
2023,Gaziantep,Çelik,28016,6,2164134
2023,Gaziantep,Polat,25639,7,2164134
2023,Gaziantep,Özdemir,24270,8,2164134
2023,Gaziantep,Doğan,23162,9,2164134
2023,Gaziantep,Kılıç,22331,10,2164134
2023,Gaziantep,Şahin,21980,11,2164134
2023,Gaziantep,Yıldız,19760,12,2164134
2023,Gaziantep,Bozkurt,17917,13,2164134
2023,Gaziantep,Öztürk,15353,14,2164134
2023,Gaziantep,Arslan,14969,15,2164134
2023,Gaziantep,Kurt,14522,16,2164134
2023,Gaziantep,Korkmaz,14131,17,2164134
2023,Gaziantep,Kaplan,14029,18,2164134
2023,Gaziantep,Güneş,10652,19,2164134
2023,Gaziantep,Kılınç,9241,20,2164134
2023,Gaziantep,Yaşar,8948,21,2164134
2023,Gaziantep,Şimşek,8821,22,2164134
2023,Gaziantep,Kara,8497,23,2164134
2023,Gaziantep,Çetin,8322,24,2164134
2023,Gaziantep,Avcı,8231,25,2164134
2023,Gaziantep,Yavuz,7685,26,2164134
2023,Gaziantep,Yalçın,7330,27,2164134
2023,Gaziantep,Taş,7315,28,2164134
2023,Gaziantep,Bulut,7128,29,2164134
2023,Gaziantep,Ateş,7068,30,2164134
2023,Giresun,Yılmaz,12720,1,461712
2023,Giresun,Aydın,11130,2,461712
2023,Giresun,Özdemir,6105,3,461712
2023,Giresun,Öztürk,6078,4,461712
2023,Giresun,Demir,4943,5,461712
2023,Giresun,Kaya,4907,6,461712
2023,Giresun,Şahin,4765,7,461712
2023,Giresun,Kılıç,4494,8,461712
2023,Giresun,Yıldız,3926,9,461712
2023,Giresun,Çakır,3721,10,461712
2023,Giresun,Bayram,3367,11,461712
2023,Giresun,Kara,3010,12,461712
2023,Giresun,Arslan,2929,13,461712
2023,Giresun,Usta,2848,14,461712
2023,Giresun,Koç,2655,15,461712
2023,Giresun,Turan,2446,16,461712
2023,Giresun,Uzun,2277,17,461712
2023,Giresun,Karaman,2146,18,461712
2023,Giresun,Çelik,2107,19,461712
2023,Giresun,Yıldırım,2090,20,461712
2023,Giresun,Yavuz,2005,21,461712
2023,Giresun,Aksu,1918,22,461712
2023,Giresun,Akkaya,1846,23,461712
2023,Giresun,Köse,1770,24,461712
2023,Giresun,Kurt,1767,25,461712
2023,Giresun,Karakaya,1685,26,461712
2023,Giresun,Aslan,1636,27,461712
2023,Giresun,Keskin,1605,28,461712
2023,Giresun,Küçük,1552,29,461712
2023,Giresun,Öksüz,1538,30,461712
2023,Gümüşhane,Yılmaz,3253,1,148539
2023,Gümüşhane,Kaya,2774,2,148539
2023,Gümüşhane,Demir,2518,3,148539
2023,Gümüşhane,Şahin,2484,4,148539
2023,Gümüşhane,Çelik,1937,5,148539
2023,Gümüşhane,Aydın,1793,6,148539
2023,Gümüşhane,Mutlu,1491,7,148539
2023,Gümüşhane,Yıldız,1392,8,148539
2023,Gümüşhane,Meral,1317,9,148539
2023,Gümüşhane,Kılıç,1267,10,148539
2023,Gümüşhane,Doğan,1235,11,148539
2023,Gümüşhane,Kara,1160,12,148539
2023,Gümüşhane,Arslan,1096,13,148539
2023,Gümüşhane,Öztürk,1067,14,148539
2023,Gümüşhane,Keleş,1062,15,148539
2023,Gümüşhane,Özdemir,976,16,148539
2023,Gümüşhane,Yıldırım,963,17,148539
2023,Gümüşhane,Gül,913,18,148539
2023,Gümüşhane,Nas,910,19,148539
2023,Gümüşhane,Koç,895,20,148539
2023,Gümüşhane,Zengin,858,21,148539
2023,Gümüşhane,Polat,778,22,148539
2023,Gümüşhane,Yavuz,769,23,148539
2023,Gümüşhane,Sarı,747,24,148539
2023,Gümüşhane,Erdoğan,739,25,148539
2023,Gümüşhane,Demirci,728,26,148539
2023,Gümüşhane,Aslan,720,27,148539
2023,Gümüşhane,Şimşek,658,28,148539
2023,Gümüşhane,Şen,643,29,148539
2023,Gümüşhane,Çakır,639,30,148539
2023,Hakkari,Kaya,6190,1,287625
2023,Hakkari,Demir,5111,2,287625
2023,Hakkari,Çiftçi,4036,3,287625
2023,Hakkari,Yılmaz,3622,4,287625
2023,Hakkari,Tekin,3399,5,287625
2023,Hakkari,Çelik,3035,6,287625
2023,Hakkari,Taş,2819,7,287625
2023,Hakkari,Arslan,2773,8,287625
2023,Hakkari,Kılıç,2606,9,287625
2023,Hakkari,Fırat,2518,10,287625
2023,Hakkari,Kurt,2429,11,287625
2023,Hakkari,Akdoğan,2037,12,287625
2023,Hakkari,Özer,1961,13,287625
2023,Hakkari,Özdemir,1901,14,287625
2023,Hakkari,Ölmez,1873,15,287625
2023,Hakkari,Duman,1749,16,287625
2023,Hakkari,Ediş,1660,17,287625
2023,Hakkari,Yaşar,1628,18,287625
2023,Hakkari,Dayan,1600,19,287625
2023,Hakkari,Kaplan,1550,20,287625
2023,Hakkari,Can,1442,21,287625
2023,Hakkari,Yalçin,1374,22,287625
2023,Hakkari,Korkmaz,1308,23,287625
2023,Hakkari,Özkan,1288,24,287625
2023,Hakkari,Akbaş,1244,25,287625
2023,Hakkari,Töre,1233,26,287625
2023,Hakkari,Yalçın,1203,27,287625
2023,Hakkari,Keskin,1197,28,287625
2023,Hakkari,Er,1175,29,287625
2023,Hakkari,Koç,1175,29,287625
2023,Hakkari,Düzen,1162,30,287625
2023,Hatay,Yılmaz,15189,1,1544640
2023,Hatay,Kaya,11841,2,1544640
2023,Hatay,Arslan,10875,3,1544640
2023,Hatay,Yıldız,10680,4,1544640
2023,Hatay,Demir,10476,5,1544640
2023,Hatay,Yıldırım,10233,6,1544640
2023,Hatay,Aslan,9181,7,1544640
2023,Hatay,Kara,8231,8,1544640
2023,Hatay,Çelik,7876,9,1544640
2023,Hatay,Dönmez,7464,10,1544640
2023,Hatay,Özdemir,7279,11,1544640
2023,Hatay,Öztürk,6978,12,1544640
2023,Hatay,Kurt,6651,13,1544640
2023,Hatay,Şahin,6113,14,1544640
2023,Hatay,Şanverdi,5941,15,1544640
2023,Hatay,Doğru,5732,16,1544640
2023,Hatay,Doğan,5685,17,1544640
2023,Hatay,Ateş,5658,18,1544640
2023,Hatay,Aydın,5523,19,1544640
2023,Hatay,Güler,5163,20,1544640
2023,Hatay,Kılıç,5124,21,1544640
2023,Hatay,Korkmaz,4808,22,1544640
2023,Hatay,Çolak,4744,23,1544640
2023,Hatay,Kılınç,4617,24,1544640
2023,Hatay,Avcı,4520,25,1544640
2023,Hatay,Köse,4510,26,1544640
2023,Hatay,Keskin,4378,27,1544640
2023,Hatay,Yalçın,4286,28,1544640
2023,Hatay,Bozkurt,4239,29,1544640
2023,Hatay,Çetin,4186,30,1544640
2023,Iğdır,Aras,2881,1,209738
2023,Iğdır,Kaya,2794,2,209738
2023,Iğdır,Öztürk,2171,3,209738
2023,Iğdır,Turan,1813,4,209738
2023,Iğdır,Demir,1804,5,209738
2023,Iğdır,Güneş,1726,6,209738
2023,Iğdır,Çelik,1680,7,209738
2023,Iğdır,Yıldırım,1678,8,209738
2023,Iğdır,Aktaş,1582,9,209738
2023,Iğdır,Yıldız,1510,10,209738
2023,Iğdır,Yılmaz,1460,11,209738
2023,Iğdır,Aydın,1359,12,209738
2023,Iğdır,Kılıç,1160,13,209738
2023,Iğdır,Akkuş,1110,14,209738
2023,Iğdır,Kızıltaş,983,15,209738
2023,Iğdır,Çakmaz,972,16,209738
2023,Iğdır,Can,946,17,209738
2023,Iğdır,Karakuş,849,18,209738
2023,Iğdır,Gültekin,839,19,209738
2023,Iğdır,Koç,827,20,209738
2023,Iğdır,Alagöz,789,21,209738
2023,Iğdır,Kızılay,773,22,209738
2023,Iğdır,Bozkurt,768,23,209738
2023,Iğdır,Yaşar,754,24,209738
2023,Iğdır,Şahin,733,25,209738
2023,Iğdır,Taşdemir,710,26,209738
2023,Iğdır,Çekim,696,27,209738
2023,Iğdır,Karadağ,694,28,209738
2023,Iğdır,Bulut,684,29,209738
2023,Iğdır,Gül,673,30,209738
2023,Isparta,Yılmaz,6552,1,449777
2023,Isparta,Çelik,6005,2,449777
2023,Isparta,Kaya,4993,3,449777
2023,Isparta,Yıldırım,4087,4,449777
2023,Isparta,Yıldız,3909,5,449777
2023,Isparta,Özdemir,3797,6,449777
2023,Isparta,Çetin,3252,7,449777
2023,Isparta,Demir,3242,8,449777
2023,Isparta,Uysal,3174,9,449777
2023,Isparta,Korkmaz,3085,10,449777
2023,Isparta,Doğan,2947,11,449777
2023,Isparta,Şahin,2807,12,449777
2023,Isparta,Öztürk,2423,13,449777
2023,Isparta,Yavuz,2329,14,449777
2023,Isparta,Özkan,2318,15,449777
2023,Isparta,Erdoğan,2215,16,449777
2023,Isparta,Ünal,2157,17,449777
2023,Isparta,Kılınç,2134,18,449777
2023,Isparta,Çetinkaya,2045,19,449777
2023,Isparta,Yalçın,1844,20,449777
2023,Isparta,Arslan,1744,21,449777
2023,Isparta,Özcan,1734,22,449777
2023,Isparta,Aslan,1706,23,449777
2023,Isparta,Aydın,1703,24,449777
2023,Isparta,Gürdal,1616,25,449777
2023,Isparta,Aydemir,1540,26,449777
2023,Isparta,Sarı,1528,27,449777
2023,Isparta,Kara,1520,28,449777
2023,Isparta,Demiralay,1456,29,449777
2023,Isparta,Kılıç,1443,30,449777
2023,İstanbul,Yılmaz,229022,1,15655924
2023,İstanbul,Kaya,161581,2,15655924
2023,İstanbul,Demir,145300,3,15655924
2023,İstanbul,Şahin,129380,4,15655924
2023,İstanbul,Yıldız,129333,5,15655924
2023,İstanbul,Aydın,123325,6,15655924
2023,İstanbul,Çelik,123251,7,15655924
2023,İstanbul,Öztürk,118882,8,15655924
2023,İstanbul,Yıldırım,112640,9,15655924
2023,İstanbul,Arslan,93894,10,15655924
2023,İstanbul,Özdemir,93638,11,15655924
2023,İstanbul,Doğan,81751,12,15655924
2023,İstanbul,Kılıç,79827,13,15655924
2023,İstanbul,Aslan,60075,14,15655924
2023,İstanbul,Koç,54089,15,15655924
2023,İstanbul,Kara,48355,16,15655924
2023,İstanbul,Çetin,47226,17,15655924
2023,İstanbul,Özcan,45468,18,15655924
2023,İstanbul,Polat,44834,19,15655924
2023,İstanbul,Kurt,43267,20,15655924
2023,İstanbul,Çakır,43075,21,15655924
2023,İstanbul,Korkmaz,42925,22,15655924
2023,İstanbul,Aktaş,42515,23,15655924
2023,İstanbul,Erdoğan,42391,24,15655924
2023,İstanbul,Yavuz,42234,25,15655924
2023,İstanbul,Şimşek,40763,26,15655924
2023,İstanbul,Güler,40578,27,15655924
2023,İstanbul,Özkan,40163,28,15655924
2023,İstanbul,Can,39822,29,15655924
2023,İstanbul,Güneş,39073,30,15655924
2023,İzmir,Yılmaz,53700,1,4479525
2023,İzmir,Kaya,40241,2,4479525
2023,İzmir,Demir,35891,3,4479525
2023,İzmir,Çelik,32329,4,4479525
2023,İzmir,Yıldız,31769,5,4479525
2023,İzmir,Yıldırım,30714,6,4479525
2023,İzmir,Öztürk,28906,7,4479525
2023,İzmir,Aydın,26135,8,4479525
2023,İzmir,Şahin,25164,9,4479525
2023,İzmir,Özdemir,23735,10,4479525
2023,İzmir,Doğan,21994,11,4479525
2023,İzmir,Arslan,21250,12,4479525
2023,İzmir,Çetin,20921,13,4479525
2023,İzmir,Kılıç,16028,14,4479525
2023,İzmir,Şen,14822,15,4479525
2023,İzmir,Aslan,14806,16,4479525
2023,İzmir,Acar,13900,17,4479525
2023,İzmir,Güler,13724,18,4479525
2023,İzmir,Koç,13400,19,4479525
2023,İzmir,Kara,12922,20,4479525
2023,İzmir,Özkan,12853,21,4479525
2023,İzmir,Özcan,12444,22,4479525
2023,İzmir,Korkmaz,12442,23,4479525
2023,İzmir,Aktaş,12241,24,4479525
2023,İzmir,Polat,11925,25,4479525
2023,İzmir,Şimşek,11567,26,4479525
2023,İzmir,Turan,11432,27,4479525
2023,İzmir,Çakır,11280,28,4479525
2023,İzmir,Kurt,11230,29,4479525
2023,İzmir,Bulut,11142,30,4479525
2023,Kahramanmaraş,Demir,14290,1,1116618
2023,Kahramanmaraş,Kurt,10291,2,1116618
2023,Kahramanmaraş,Kaya,10144,3,1116618
2023,Kahramanmaraş,Yılmaz,10039,4,1116618
2023,Kahramanmaraş,Doğan,10017,5,1116618
2023,Kahramanmaraş,Yıldız,8754,6,1116618
2023,Kahramanmaraş,Özdemir,7930,7,1116618
2023,Kahramanmaraş,Şahin,7486,8,1116618
2023,Kahramanmaraş,Kara,7158,9,1116618
2023,Kahramanmaraş,Köse,6908,10,1116618
2023,Kahramanmaraş,Gül,6754,11,1116618
2023,Kahramanmaraş,Arslan,6529,12,1116618
2023,Kahramanmaraş,Yıldırım,6413,13,1116618
2023,Kahramanmaraş,Kılınç,6050,14,1116618
2023,Kahramanmaraş,Gök,5471,15,1116618
